,s_start,t_start,z_start,vpar_start,s_end,t_end,z_end,vpar_end,last_time,dt_min,dt_max
305,-0.21605975518990167,-0.29193630904604956,6.050849926164119,6491116.5511978455,0.37951687883924984,-2.5878054086582263,1774.104558783776,7011918.84293224,0.003,1.3047708094845338e-09,1.6361021234371313e-07
306,0.028525574377825467,-0.2877404930823862,5.312645390927799,-11966774.908940446,0.31957104449407886,0.16465683077875504,-3251.131873827778,-12100445.74100413,0.003,1.2339631167922573e-09,1.3997091722356185e-07
307,-0.08075021099849289,-0.08114592545677085,2.470569050542943,10690244.549434112,0.09845971396095801,2.042881050674694,2836.9209512168854,10227778.474437134,0.003,1.4944834258682915e-09,1.5506926131168718e-07
308,0.0031471281339325685,-0.0027546193163860296,3.30562619668505,-7846860.790933661,0.0001795178741551755,-1.8594467655358133,-2334.282215690276,-8696499.64477953,0.003,1e-10,2.3873021099546916e-07
309,0.046357745720148946,0.22041675824624274,3.309066517030233,-1642413.032347575,0.03736862257636852,0.277757240322261,34.803271080792236,906554.3798548029,0.003,1e-10,3.6266948947206544e-07
310,-0.23919666328026015,-0.004901732196574253,5.7698246010245855,-7304070.8880705405,0.33731670516661705,-0.7722964851738592,-2013.8437695741645,-8294017.102175546,0.003,1.2973949682594476e-09,1.561518647196203e-07
311,-0.4893869079778092,0.06592067609285486,3.923332381088967,2191939.319837832,0.5464107665556487,-2.6094620839686575,33.9110249132139,152443.18292467238,0.003,1.6910552570038206e-09,2.626115874537108e-07
312,-0.0725311433522341,-0.05936905570564626,3.9088992886974747,-2748966.1223866837,0.15405690989414378,-1.2696877851500914,51.51040462952657,2432908.7300552223,0.003,1e-10,4.32489140721031e-07
313,0.029130714851694908,-0.03181002757516479,1.4989297021967178,-8497473.026734944,0.027193396395295034,1.9476259385949273,-2289.1572023000017,-8163815.42624818,0.003,1.3527082401923908e-09,1.686140645836318e-07
314,0.0010995883313625226,0.0508540134441749,4.855711780225819,7449340.243858119,0.07202622154443877,-2.268476842483527,2043.0336648568148,7940988.876792574,0.003,1.3208498865589135e-09,2.072458310539094e-07
315,-0.05649279809442461,0.09526947892350675,0.7659993183979638,2169988.3683738564,0.05040586922023362,2.7829446093720454,52.71072762250887,81586.32303132115,0.003,1e-10,4.1737545728363383e-07
316,-0.24787452978566554,-0.23147386919259233,3.342287663753995,-10772964.98151629,0.36761274481080414,-1.495971753960878,-2994.5584932288166,-11341647.31537879,0.003,1.1374039446817591e-09,1.3718165489828885e-07
317,0.0335466652059034,0.2032209734478549,0.3071618280958539,-10199515.659039998,0.2498350924871991,0.05390561552798966,-2707.6769186759484,-10156086.375932422,0.003,1.4219806409175173e-09,1.3408083524189162e-07
318,-0.2123598585639951,-0.4462484348622963,4.001960298035907,3301923.8923433977,0.4665282962322691,1.7033555733141719,33.24207187696001,1397614.794160597,0.003,1.5325982702249615e-09,3.031072317904171e-07
319,-0.3562355926561839,0.15550680205926273,3.452664291687767,-6948687.30599213,0.41677313594850945,-2.005138519248739,-2032.9004610062545,-7900026.470749497,0.003,1.2255623095853416e-09,1.714090338209916e-07
320,0.10337045967004119,-0.030673176235840226,4.758704270038747,-11052986.297871474,0.07504065061404316,-1.9155601228172052,-2973.5853195220857,-10846319.092520392,0.003,1.4080087254940681e-09,1.3625909151116248e-07
321,-0.3620131258654011,-0.21735056246834897,1.236807465334303,-3262739.7506644265,0.2923099071755628,-2.498803450416465,1.1065146274648443,4780113.523905283,0.003,1.2684875969180389e-09,3.0697290267849837e-07
322,-0.12643859933934687,0.3689647565827953,0.34621506484990744,8530585.724117575,0.3210600826024147,0.4863314521555216,2179.0650272510065,8637298.559293104,0.003,1.4327709337986948e-09,1.5040174572848762e-07
